id,missName,missInfo,missTyp,refTyp,avLevel,exId,avTime,disPlay,amount1,amount2,coin,gold,exp,strength,item,finish, interface,resId
19243,英雄品质,15个英雄品质达到橙色,1,42,12,19242,-1,18,15,28,10000,0,0,0,"10013,1",1,-1,10013
19244,英雄品质,15个英雄品质达到橙色+1,1,42,12,19243,-1,18,15,31,10000,0,0,0,"10013,1",1,-1,10013
19245,英雄品质,15个英雄品质达到橙色+2,1,42,12,19244,-1,18,15,34,10000,0,0,0,"10013,1",1,-1,10013
19246,英雄品质,15个英雄品质达到橙色+3,1,42,12,19245,-1,18,15,37,10000,0,0,0,"10013,1",1,-1,10013
19247,英雄品质,15个英雄品质达到红色,1,42,12,19246,-1,18,15,41,10000,0,0,0,"10013,1",1,-1,10013
19248,英雄品质,20个英雄品质达到绿色+1,1,42,12,19236,-1,18,20,7,10000,0,0,0,"10013,1",1,-1,10013
19249,英雄品质,20个英雄品质达到蓝色,1,42,12,19248,-1,18,20,10,10000,0,0,0,"10013,1",1,-1,10013
19250,英雄品质,20个英雄品质达到蓝色+1,1,42,12,19249,-1,18,20,13,10000,0,0,0,"10013,1",1,-1,10013
19251,英雄品质,20个英雄品质达到蓝色+2,1,42,12,19250,-1,18,20,16,10000,0,0,0,"10013,1",1,-1,10013
19252,英雄品质,20个英雄品质达到紫色,1,42,12,19251,-1,18,20,19,10000,0,0,0,"10013,1",1,-1,10013
19253,英雄品质,20个英雄品质达到紫色+2,1,42,12,19252,-1,18,20,22,10000,0,0,0,"10013,1",1,-1,10013
19254,英雄品质,20个英雄品质达到紫色+2,1,42,12,19253,-1,18,20,25,10000,0,0,0,"10013,1",1,-1,10013
19255,英雄品质,20个英雄品质达到橙色,1,42,12,19254,-1,18,20,28,10000,0,0,0,"10013,1",1,-1,10013
19256,英雄品质,20个英雄品质达到橙色+1,1,42,12,19255,-1,18,20,31,10000,0,0,0,"10013,1",1,-1,10013
19257,英雄品质,20个英雄品质达到橙色+2,1,42,12,19256,-1,18,20,34,10000,0,0,0,"10013,1",1,-1,10013
19258,英雄品质,20个英雄品质达到橙色+3,1,42,12,19257,-1,18,20,37,10000,0,0,0,"10013,1",1,-1,10013
19259,英雄品质,20个英雄品质达到红色,1,42,12,19258,-1,18,20,41,10000,0,0,0,"10013,1",1,-1,10013
19260,英雄品质,25个英雄品质达到绿色+1,1,42,12,19248,-1,18,25,7,10000,0,0,0,"10013,1",1,-1,10013
19261,英雄品质,25个英雄品质达到蓝色,1,42,12,19260,-1,18,25,10,10000,0,0,0,"10013,1",1,-1,10013
19262,英雄品质,25个英雄品质达到蓝色+1,1,42,12,19261,-1,18,25,13,10000,0,0,0,"10013,1",1,-1,10013
19263,英雄品质,25个英雄品质达到蓝色+2,1,42,12,19262,-1,18,25,16,10000,0,0,0,"10013,1",1,-1,10013
19264,英雄品质,25个英雄品质达到紫色,1,42,12,19263,-1,18,25,19,10000,0,0,0,"10013,1",1,-1,10013
19265,英雄品质,25个英雄品质达到紫色+2,1,42,12,19264,-1,18,25,22,10000,0,0,0,"10013,1",1,-1,10013
19266,英雄品质,25个英雄品质达到紫色+2,1,42,12,19265,-1,18,25,25,10000,0,0,0,"10013,1",1,-1,10013
19267,英雄品质,25个英雄品质达到橙色,1,42,12,19266,-1,18,25,28,10000,0,0,0,"10013,1",1,-1,10013
19268,英雄品质,25个英雄品质达到橙色+1,1,42,12,19267,-1,18,25,31,10000,0,0,0,"10013,1",1,-1,10013
19269,英雄品质,25个英雄品质达到橙色+2,1,42,12,19268,-1,18,25,34,10000,0,0,0,"10013,1",1,-1,10013
19270,英雄品质,25个英雄品质达到橙色+3,1,42,12,19269,-1,18,25,37,10000,0,0,0,"10013,1",1,-1,10013
19271,英雄品质,25个英雄品质达到红色,1,42,12,19270,-1,18,25,41,10000,0,0,0,"10013,1",1,-1,10013
19500,掠夺次数,累积完成10次掠夺,1,43,15,-1,-1,19,10,-1,10000,50,0,0,-1,1,6,10017
19501,掠夺次数,累积完成20次掠夺,1,43,15,19500,-1,19,20,-1,15000,50,0,0,-1,1,6,10017
19502,掠夺次数,累积完成30次掠夺,1,43,15,19501,-1,19,30,-1,20000,50,0,0,-1,1,6,10017
19503,掠夺次数,累积完成50次掠夺,1,43,15,19502,-1,19,50,-1,25000,50,0,0,-1,1,6,10017
19504,掠夺次数,累积完成100次掠夺,1,43,15,19503,-1,19,100,-1,30000,100,0,0,-1,1,6,10017
19505,掠夺次数,累积完成150次掠夺,1,43,15,19504,-1,19,150,-1,35000,100,0,0,-1,1,6,10017
19506,掠夺次数,累积完成200次掠夺,1,43,15,19505,-1,19,200,-1,40000,100,0,0,-1,1,6,10017
19507,掠夺次数,累积完成300次掠夺,1,43,15,19506,-1,19,300,-1,45000,100,0,0,-1,1,6,10017
19508,掠夺次数,累积完成500次掠夺,1,43,15,19507,-1,19,500,-1,50000,200,0,0,-1,1,6,10017
19509,掠夺次数,累积完成1000次掠夺,1,43,15,19508,-1,19,1000,-1,55000,200,0,0,-1,1,6,10017
19510,掠夺次数,累积完成1500次掠夺,1,43,15,19509,-1,19,1500,-1,60000,200,0,0,-1,1,6,10017
19511,掠夺次数,累积完成2000次掠夺,1,43,15,19510,-1,19,2000,-1,65000,200,0,0,-1,1,6,10017
19512,掠夺次数,累积完成3000次掠夺,1,43,15,19511,-1,19,3000,-1,70000,200,0,0,-1,1,6,10017
19513,掠夺次数,累积完成5000次掠夺,1,43,15,19512,-1,19,5000,-1,75000,200,0,0,-1,1,6,10017
19514,掠夺次数,累积完成10000次掠夺,1,43,15,19513,-1,19,10000,-1,80000,500,0,0,-1,1,6,10017
19515,掠夺次数,累积完成20000次掠夺,1,43,15,19514,-1,19,20000,-1,85000,500,0,0,-1,1,6,10017
19516,掠夺次数,累积完成30000次掠夺,1,43,15,19515,-1,19,30000,-1,90000,500,0,0,-1,1,6,10017
19517,掠夺次数,累积完成50000次掠夺,1,43,15,19516,-1,19,50000,-1,95000,500,0,0,-1,1,6,10017
19518,掠夺次数,累积完成100000次掠夺,1,43,15,19517,-1,19,100000,-1,100000,1000,0,0,-1,1,6,10017
19519,掠夺次数,累积完成200000次掠夺,1,43,15,19518,-1,19,200000,-1,105000,2000,0,0,-1,1,6,10017
19520,掠夺次数,累积完成500000次掠夺,1,43,15,19519,-1,19,500000,-1,110000,3000,0,0,-1,1,6,10017
19521,掠夺次数,累积完成1000000次掠夺,1,43,15,19520,-1,19,1000000,-1,115000,4000,0,0,-1,1,6,10017
19800,巅峰对决,累积完成10次竞技挑战,1,44,16,-1,-1,20,10,-1,10000,0,0,0,-1,1,3,10020
19801,巅峰对决,累积完成20次竞技挑战,1,44,16,19800,-1,20,20,-1,15000,0,0,0,-1,1,3,10020
19802,巅峰对决,累积完成30次竞技挑战,1,44,16,19801,-1,20,30,-1,20000,0,0,0,-1,1,3,10020
19803,巅峰对决,累积完成50次竞技挑战,1,44,16,19802,-1,20,50,-1,25000,0,0,0,-1,1,3,10020
19804,巅峰对决,累积完成100次竞技挑战,1,44,16,19803,-1,20,100,-1,30000,0,0,0,-1,1,3,10020
19805,巅峰对决,累积完成150次竞技挑战,1,44,16,19804,-1,20,150,-1,35000,0,0,0,-1,1,3,10020
19806,巅峰对决,累积完成200次竞技挑战,1,44,16,19805,-1,20,200,-1,40000,0,0,0,-1,1,3,10020
19807,巅峰对决,累积完成300次竞技挑战,1,44,16,19806,-1,20,300,-1,45000,0,0,0,-1,1,3,10020
19808,巅峰对决,累积完成500次竞技挑战,1,44,16,19807,-1,20,500,-1,50000,0,0,0,-1,1,3,10020
19809,巅峰对决,累积完成1000次竞技挑战,1,44,16,19808,-1,20,1000,-1,55000,0,0,0,-1,1,3,10020
19810,巅峰对决,累积完成1500次竞技挑战,1,44,16,19809,-1,20,1500,-1,60000,0,0,0,-1,1,3,10020
19811,巅峰对决,累积完成2000次竞技挑战,1,44,16,19810,-1,20,2000,-1,65000,0,0,0,-1,1,3,10020
19812,巅峰对决,累积完成3000次竞技挑战,1,44,16,19811,-1,20,3000,-1,70000,0,0,0,-1,1,3,10020
19813,巅峰对决,累积完成5000次竞技挑战,1,44,16,19812,-1,20,5000,-1,75000,0,0,0,-1,1,3,10020
19814,巅峰对决,累积完成10000次竞技挑战,1,44,16,19813,-1,20,10000,-1,80000,0,0,0,-1,1,3,10020
19815,巅峰对决,累积完成20000次竞技挑战,1,44,16,19814,-1,20,20000,-1,85000,0,0,0,-1,1,3,10020
19816,巅峰对决,累积完成30000次竞技挑战,1,44,16,19815,-1,20,30000,-1,90000,0,0,0,-1,1,3,10020
19817,巅峰对决,累积完成50000次竞技挑战,1,44,16,19816,-1,20,50000,-1,95000,0,0,0,-1,1,3,10020
19818,巅峰对决,累积完成100000次竞技挑战,1,44,16,19817,-1,20,100000,-1,100000,0,0,0,-1,1,3,10020
19819,巅峰对决,累积完成200000次竞技挑战,1,44,16,19818,-1,20,200000,-1,105000,0,0,0,-1,1,3,10020
19820,巅峰对决,累积完成500000次竞技挑战,1,44,16,19819,-1,20,500000,-1,110000,0,0,0,-1,1,3,10020
19821,巅峰对决,累积完成1000000次竞技挑战,1,44,16,19820,-1,20,1000000,-1,115000,0,0,0,-1,1,3,10020
19900,加入帮派,加入一个帮派,1,47,16,-1,-1,21,1,-1,50000,50,0,0,-1,1,16,10037
19901,星石数量,购买1个星石,1,46,16,-1,-1,22,1,-1,10000,0,0,0,-1,1,14,10036
19902,星石数量,购买5个星石,1,46,16,19901,-1,20,5,-1,10000,0,0,0,-1,1,14,10036
19903,星石数量,购买10个星石,1,46,16,19902,-1,20,10,-1,10000,0,0,0,-1,1,14,10036
19904,星石数量,购买15个星石,1,46,16,19903,-1,20,15,-1,10000,0,0,0,-1,1,14,10036
19905,星石数量,购买20个星石,1,46,16,19904,-1,20,20,-1,10000,0,0,0,-1,1,14,10036
19906,星石数量,购买30个星石,1,46,16,19905,-1,20,30,-1,10000,0,0,0,-1,1,14,10036
19907,星石数量,购买40个星石,1,46,16,19906,-1,20,40,-1,10000,0,0,0,-1,1,14,10036
19908,星石数量,购买50个星石,1,46,16,19907,-1,20,50,-1,10000,0,0,0,-1,1,14,10036
19909,星石数量,购买60个星石,1,46,16,19908,-1,20,60,-1,10000,0,0,0,-1,1,14,10036
19910,星石数量,购买70个星石,1,46,16,19909,-1,20,70,-1,10000,0,0,0,-1,1,14,10036
19911,星石数量,购买80个星石,1,46,16,19910,-1,20,80,-1,10000,0,0,0,-1,1,14,10036
19912,星石数量,购买90个星石,1,46,16,19911,-1,20,90,-1,10000,0,0,0,-1,1,14,10036
19913,星石数量,购买100个星石,1,46,16,19912,-1,20,100,-1,10000,0,0,0,-1,1,14,10036
19914,星石数量,购买150个星石,1,46,16,19913,-1,20,150,-1,10000,0,0,0,-1,1,14,10036
19915,星石数量,购买200个星石,1,46,16,19914,-1,20,200,-1,10000,0,0,0,-1,1,14,10036
19916,星石数量,购买250个星石,1,46,16,19915,-1,20,250,-1,10000,0,0,0,-1,1,14,10036
19917,星石数量,购买300个星石,1,46,16,19916,-1,20,300,-1,10000,0,0,0,-1,1,14,10036
19918,星石数量,购买350个星石,1,46,16,19917,-1,20,350,-1,10000,0,0,0,-1,1,14,10036
19919,星石数量,购买400个星石,1,46,16,19918,-1,20,400,-1,10000,0,0,0,-1,1,14,10036
19920,星石数量,购买450个星石,1,46,16,19919,-1,20,450,-1,10000,0,0,0,-1,1,14,10036
19921,星石数量,购买500个星石,1,46,16,19920,-1,20,500,-1,10000,0,0,0,-1,1,14,10036
19922,星石数量,购买550个星石,1,46,16,19921,-1,20,550,-1,10000,0,0,0,-1,1,14,10036
