id,name,type,level,enterLv,winCon,amount,cost,monsterId,maleAI,femaleAI,reward,rewardFirst,exp,coin,time,resId,des,rewardShow,monsterShow,bossShow,maxRound,startdate,enddate,openday,orderNum,bgId,titleId,love,condition,sceneRound,newBgId,iff,monsterRound,newMonsterId,heroReward
105004,谋财害命,0,1,15,1,-1,5,110163|210161|110163|0|0|0|130161|0|130161,-1,-1,80000,"72224,1|11001,5",5,593,99,1006,打败押送林冲的士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
105005,先战董超,0,1,15,1,-1,5,210161|110161|110161|0|0|0|130161|0|130161,-1,-1,80000,"72224,1|11001,5",5,593,99,1006,打败董超。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
105006,再拿薛霸,0,1,15,1,-1,5,0|0|0|0|430069|0|0|0|0,-1,-1,80506,"72224,1|11001,5",5,593,99,1006,打败薛霸。,72224|72211,0,41006,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
105007,小露身手,0,1,15,1,-1,5,110171|0|110171|220171|0|120171|130171|0|0,-1,-1,80000,"72324,1|11001,5",5,593,99,1004,打败柴进家丁Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
105008,大展神威,0,1,15,1,-1,5,110171|0|110171|120171|0|120171|230171|0|0,-1,-1,80000,"72324,1|11001,5",5,594,99,1004,打败柴进家丁Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
105009,魔化教头,0,1,15,1,-1,5,210191|0|110191|120191|0|120191|230191|0|0,-1,-1,80509,"72324,1|11001,5",5,594,99,1004,打败洪教头。,72324|72311,0,41015,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
105010,精英 显身手,0,2,15,1,-1,10,210181|110181|210182|0|0|0|230181|130181|130181,-1,-1,80513,"71101,1|11001,5",10,594,3,1004,打败柴进家丁Ⅰ。,71101,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
105011,精英 展神威,0,2,15,1,-1,10,0|210191|210193|0|120191|120191|0|230191|130191,-1,-1,80514,"71102,1|11001,5",10,594,3,1004,打败柴进家丁Ⅱ。,71102,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
105012,精英 洪教头,0,2,15,1,-1,10,210201|110201|210202|0|120201|220201|0|130201|0,-1,-1,80515,"71103,1|11001,5",10,594,3,1009,打败洪教头。,71103|31030,0,41005,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
106001,草场魅影,0,1,15,1,-1,5,110191|110191|110191|0|0|0|230191|130191|130191,-1,-1,80000,"72124,1|11001,5",5,594,99,1003,打败这些鬼鬼祟祟的人Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
106002,追查线索,0,1,15,1,-1,5,110191|110191|110191|0|0|0|130191|130191|230191,-1,-1,80000,"72124,1|11001,5",5,595,99,1003,打败这些鬼鬼祟祟的人Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
106003,欲擒故纵,0,1,15,1,-1,5,110211|110211|210211|0|0|0|130211|130211|230211,-1,-1,80603,"72124,1|11001,5",5,595,99,1007,打败放火的泼皮。,72124|72114,0,41026,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
106004,山神庙疑云,0,1,15,1,-1,5,110201|110201|210201|0|0|0|130201|130201|130201,-1,-1,80000,"72224,1|11001,5",5,595,99,1008,打败山神庙外面的士兵Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
106005,拨云见日,0,1,15,1,-1,5,110201|210201|110201|0|0|0|130201|130201|130201,-1,-1,80000,"72224,1|11001,5",5,595,99,1008,打败山神庙外面的士兵Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
106006,山神庙除魔,0,1,15,1,-1,5,0|0|0|0|430070|0|0|0|0,-1,-1,80606,"72224,1|11001,5",5,595,99,1008,打败陆虞侯。,72224|72214,0,41007,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
106007,黑心酒店,0,1,15,1,-1,5,110211|110211|0|220211|0|0|130211|130211|130211,-1,-1,80000,"72324,1|11001,5",5,595,99,1004,打败店小二Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
106008,来者不善,0,1,15,1,-1,5,110211|110211|0|120211|0|0|230211|130211|130211,-1,-1,80000,"72324,1|11001,5",5,596,99,1004,打败店小二Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
106009,引荐梁山,0,1,15,1,-1,5,110231|210231|0|120231|0|0|130231|230231|130231,-1,-1,80609,"72324,1|11001,5",5,596,99,1004,打败朱贵。,72324|72314,0,42006,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
106010,精英 黑店,0,2,15,1,-1,10,210211|210212|210213|0|120211|220211|0|230211|0,-1,-1,80613,"71201,1|11001,5",10,596,3,1004,打败店小二Ⅰ。,71201,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
106011,精英 店小二,0,2,15,1,-1,10,210223|210221|210222|0|0|0|230221|130221|130221,-1,-1,80614,"71202,1|11001,5",10,596,3,1004,打败店小二Ⅱ。,71202,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
106012,精英 引荐,0,2,15,1,-1,10,0|210231|210232|0|220231|220232|0|130231|130231,-1,-1,80615,"71203,1|11001,5",10,596,3,1010,打败朱贵。,71203|31007,0,41009,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
107001,故意找茬,0,1,20,1,-1,5,0|110231|110231|0|220231|120231|0|130231|130231,-1,-1,80000,"72127,1|11001,5",5,596,99,1004,打败故意惹事的泼皮。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
107002,惩戒泼皮,0,1,20,1,-1,5,0|110231|110231|0|120231|220231|0|130231|130231,-1,-1,80000,"72127,1|11001,5",5,597,99,1004,打败泼皮的帮手Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
107003,维护治安,0,1,20,1,-1,5,0|110251|210251|0|120251|120251|0|130251|230251,-1,-1,80703,"72127,1|11001,5",5,597,99,1004,打败泼皮的帮手Ⅱ。,72127|72114,0,42006,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
107004,卖刀风波,0,1,20,1,-1,5,0|210241|110241|0|120241|120241|0|130241|130241,-1,-1,80000,"72227,1|11001,5",5,597,99,1004,帮助杨志打败泼皮Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
107005,牛二捣乱,0,1,20,1,-1,5,0|110241|210241|0|120241|120241|0|130241|130241,-1,-1,80000,"72227,1|11001,5",5,597,99,1004,帮助杨志打败泼皮Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
107006,错杀牛二,0,1,20,1,-1,5,0|0|0|0|430071|0|0|0|0,-1,-1,80706,"72227,1|11001,5",5,597,99,1004,打败牛二。,72227|72214,0,41029,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
107007,又见山贼,0,1,20,1,-1,5,110251|110251|0|120251|220251|0|130251|130251|0,-1,-1,80000,"72327,1|11001,5",5,597,99,1005,打败劫道山贼Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
107008,惩戒山贼,0,1,20,1,-1,5,110251|110251|0|220251|120251|0|130251|130251|0,-1,-1,80000,"72327,1|11001,5",5,597,99,1005,打败劫道山贼Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
107009,悲剧大当家,0,1,20,1,-1,5,110271|210271|0|120271|220271|0|130271|130271|0,-1,-1,80709,"72327,1|11001,5",5,598,99,1005,打败大当家。,72327|72314,0,41016,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
107010,精英 山贼,0,2,20,1,-1,10,210241|210242|0|0|220241|0|230241|130241|230242,-1,-1,80713,"71311,1|11001,5",10,598,3,1005,打败劫道山贼Ⅰ。,71311,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
107011,精英 惩戒,0,2,20,1,-1,10,210251|210252|210253|0|120251|120251|0|230252|0,-1,-1,80714,"71312,1|11001,5",10,598,3,1005,打败劫道山贼Ⅱ。,71312,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
107012,精英 大当家,0,2,20,1,-1,10,210272|210273|210271|0|0|120271|0|230273|230271,-1,-1,80715,"71313,1|11001,5",10,598,3,1009,打败大当家。,71313|31006,0,45004,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
108001,打渔风波,0,1,20,1,-1,5,110271|110271|110271|0|220271|0|0|130271|130271,-1,-1,80000,"72127,1|11001,5",5,598,99,1010,打败愤怒的渔民Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
108002,渔民之怒,0,1,20,1,-1,5,110271|110271|110271|0|120271|0|0|230271|130271,-1,-1,80000,"72127,1|11001,5",5,598,99,1010,打败愤怒的渔民Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
108003,纠缠不休,0,1,20,1,-1,5,110281|210281|110281|0|220281|0|0|130281|130281,-1,-1,80803,"72127,1|11001,5",5,599,99,1010,打败愤怒的渔民Ⅲ。,72127|72214,0,41006,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
108004,阮小七,0,1,20,1,-1,5,210281|110281|110281|0|120281|0|0|130281|130281,-1,-1,80000,"72227,1|11001,5",5,599,99,1010,打败阮小七。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
108005,阮小五,0,1,20,1,-1,5,110281|110281|210281|0|120281|0|0|130281|130281,-1,-1,80000,"72227,1|11001,5",5,599,99,1010,打败阮小五。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
108006,阮小二,0,1,20,1,-1,5,110291|0|110291|0|430072|0|0|230291|0,-1,-1,80806,"72227,1|11001,5",5,599,99,1010,打败阮小二。,72227|72314,0,41027,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
108007,晁家庄,0,1,20,1,-1,5,210291|0|110291|120291|0|120291|130291|0|130291,-1,-1,80000,"72327,1|11001,5",5,599,99,1004,打败晁盖家丁Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
108008,人海战术,0,1,20,1,-1,5,110291|0|210291|120291|0|120291|130291|0|130291,-1,-1,80000,"72327,1|11001,5",5,599,99,1004,打败晁盖家丁Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
108009,落花流水,0,1,20,1,-1,5,210301|0|110301|120301|0|120301|230301|0|130301,-1,-1,80809,"72327,1|11001,5",5,599,99,1004,打败晁盖家丁Ⅲ。,72327|72115,0,42022,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
108010,精英 晁家庄,0,2,20,1,-1,10,210281|210282|210283|0|0|0|230281|230283|130281,-1,-1,80813,"71211,1|11001,5",10,599,3,1004,打败晁盖家丁Ⅰ。,71211,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
108011,精英 重围,0,2,20,1,-1,10,0|210293|210292|0|120291|220291|0|130291|230293,-1,-1,80814,"71212,1|11001,5",10,599,3,1004,打败晁盖家丁Ⅱ。,71212,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
108012,精英 破围,0,2,20,1,-1,10,210303|210301|210302|0|120301|220301|0|230303|0,-1,-1,80815,"71213,1|11001,5",10,599,3,1004,打败晁盖家丁Ⅲ。,71213|31027,0,41020,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
109001,驱散山贼,0,1,30,1,-1,5,210301|110301|110301|0|0|0|130301|130301|130301,-1,-1,80000,"72131,1|11001,5",5,599,99,1005,驱散盘踞在黄泥冈的山贼Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109002,一个不留,0,1,30,1,-1,5,110301|210301|110301|0|0|0|130301|130301|130301,-1,-1,80000,"72131,1|11001,5",5,599,99,1005,驱散盘踞在黄泥冈的山贼Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109003,大功告成,0,1,30,1,-1,5,110311|110311|210311|0|0|0|130311|130311|230311,-1,-1,80903,"72131,1|11001,5",5,600,99,1005,驱散盘踞在黄泥冈的山贼Ⅲ。,72131|72121,0,42013,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109004,神秘道童,0,1,30,1,-1,5,110301|210301|110301|0|0|0|130301|130301|130301,-1,-1,80000,"72231,1|11001,5",5,600,99,1005,打败神秘道童Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109005,严加盘问,0,1,30,1,-1,5,210301|110301|110301|0|0|0|130301|130301|130301,-1,-1,80000,"72231,1|11001,5",5,600,99,1005,打败神秘道童Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109006,一起入伙,0,1,30,1,-1,5,0|0|0|0|430073|0|0|0|0,-1,-1,80906,"72231,1|11001,5",5,600,99,1005,打败神秘道士。,72231|72221,0,41003,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109007,斥候部队,0,1,30,1,-1,5,210311|110311|0|120311|0|0|130311|130311|130311,-1,-1,80000,"72331,1|11001,5",5,600,99,1005,打败斥候士兵Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109008,打草惊蛇,0,1,30,1,-1,5,110311|210311|0|120311|0|0|130311|130311|130311,-1,-1,80000,"72331,1|11001,5",5,600,99,1005,打败斥候士兵Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109009,先发制人,0,1,30,1,-1,5,110321|210321|0|120321|0|0|130321|230321|130321,-1,-1,80909,"72331,1|11001,5",5,601,99,1005,打败杨志。,72331|72321,0,45004,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109010,精英 斥候,0,2,30,1,-1,10,210311|210312|210313|0|120311|220311|0|230311|0,-1,-1,80913,"71411,1|11001,5",10,601,3,1005,打败斥候士兵Ⅰ。,71411,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109011,精英 惊动,0,2,30,1,-1,10,210311|210313|210312|0|0|220312|0|230311|130311,-1,-1,80914,"71412,1|11001,5",10,601,3,1005,打败斥候士兵Ⅱ。,71412,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
109012,精英 出击,0,2,30,1,-1,10,210323|210322|210321|0|0|0|130321|230321|130321,-1,-1,80915,"71413,1|11001,5",10,601,3,1006,打败杨志。,71413|31029,0,45004,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
110001,郁闷的杨志,0,1,30,1,-1,5,110321|0|110321|120321|0|220321|0|230322|130321,-1,-1,80000,"72131,1|11001,5",5,601,99,1005,打败酒店小二。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110002,吃霸王餐,0,1,30,1,-1,5,110321|0|110321|220321|0|120321|0|230322|130321,-1,-1,80000,"72131,1|11001,5",5,601,99,1005,打败酒店小二。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110003,罢手言和,0,1,30,1,-1,5,210331|0|110331|220332|0|120331|0|230331|130331,-1,-1,81003,"72131,1|11001,5",5,602,99,1005,打败曹正。,72131|72124,0,42017,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110004,又遇鲁智深,0,1,30,1,-1,5,210323|0|110321|120321|0|120321|0|230322|130321,-1,-1,80000,"72231,1|11001,5",5,602,99,1005,打败山贼喽啰。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110005,技高一筹,0,1,30,1,-1,5,110321|0|210321|120321|0|120321|0|230322|130321,-1,-1,80000,"72231,1|11001,5",5,602,99,1005,打败山贼喽啰。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110006,英雄相惜,0,1,30,1,-1,5,0|0|0|0|430074|0|0|0|0,-1,-1,81006,"72231,1|11001,5",5,602,99,1005,打败山贼头目。,72231|72224,0,41004,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110007,重重阻碍,0,1,30,1,-1,5,0|110331|110331|0|120331|0|230332|130331|230331,-1,-1,80000,"72331,1|11001,5",5,602,99,1005,打败山贼精锐。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110008,先锋部队,0,1,30,1,-1,5,0|110331|110331|0|120331|0|230332|230331|130331,-1,-1,80000,"72331,1|11001,5",5,602,99,1005,打败山贼精锐。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110009,火烧山门,0,1,30,1,-1,5,0|210341|110341|0|120341|0|130341|230341|130341,-1,-1,81009,"72331,1|11001,5",5,603,99,1005,打败邓龙。,72331|72324,0,42020,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110010,精英 阻碍,0,2,30,1,-1,10,210331|210331|210331|120331|0|0|230331|230332|0,-1,-1,81013,"71111,1|11001,5",10,603,3,1005,打败山贼精锐。,71111,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110011,精英 部队,0,2,30,1,-1,10,210331|210331|210331|0|0|0|230331|130331|230332,-1,-1,81014,"71112,1|11001,5",10,603,3,1005,打败山贼精锐。,71112,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
110012,精英 山门,0,2,30,1,-1,10,210341|210341|0|120341|120341|0|230341|0|230342,-1,-1,81015,"71113,1|11001,5",10,603,3,1006,打败邓龙。,71113|31030,0,41026,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
111001,兵不如匪,0,1,30,1,-1,5,110341|110342|110341|0|220341|120341|0|230341|0,-1,-1,80000,"72131,1|11001,5",5,603,99,1010,击败大肆抢掠的官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111002,大肆劫掠,0,1,30,1,-1,5,110341|110341|110342|0|120341|220341|0|230341|0,-1,-1,80000,"72131,1|11001,5",5,603,99,1010,击败大肆抢掠的官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111003,骄兵悍将,0,1,30,1,-1,5,110341|110341|210341|0|120341|220341|0|230342|0,-1,-1,81103,"72131,1|11001,5",5,603,99,1010,击败纵容官兵抢掠的武将。,72131|72124,0,41026,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111004,围追堵截,0,1,30,1,-1,5,110341|210341|110341|0|120341|120341|0|230341|0,-1,-1,80000,"72231,1|11001,5",5,603,99,1010,打败围追堵截的水军。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111005,湖中大战,0,1,30,1,-1,5,210341|110341|110341|0|120341|120341|0|230341|0,-1,-1,80000,"72231,1|11001,5",5,603,99,1010,打败围追堵截的水军。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111006,突围而去,0,1,30,1,-1,5,0|0|0|0|430075|0|0|0|0,-1,-1,81106,"72231,1|11001,5",5,603,99,1010,打败水军头领。,72231|72224,0,41015,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111007,山寨疑云,0,1,30,1,-1,5,110342|110341|110341|220341|0|0|130341|230341|0,-1,-1,80000,"72331,1|11001,5",5,603,99,1010,打败山寨喽啰。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111008,矛盾爆发,0,1,30,1,-1,5,110341|110342|110341|120341|0|0|230341|230343|0,-1,-1,80000,"72331,1|11001,5",5,603,99,1010,打败山寨喽啰。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111009,大打出手,0,1,30,1,-1,5,210351|110351|110351|120351|0|0|230351|230352|0,-1,-1,81109,"72331,1|11001,5",5,604,99,1010,打败喽啰小头目。,72331|72324,0,42006,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111010,精英 突围,0,2,30,1,-1,10,210351|210351|210351|0|220351|0|0|230351|230352,-1,-1,81113,"71321,1|11001,5",10,604,3,1010,打败水军头领。,71321,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111011,精英 疑云,0,2,30,1,-1,10,210351|210351|210351|0|0|0|230351|230353|230352,-1,-1,81114,"71322,1|11001,5",10,604,3,1010,打败山寨喽啰。,71322,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
111012,精英 矛盾,0,2,30,1,-1,10,210361|210361|0|220361|220362|0|0|230362|230361,-1,-1,81115,"71323,1|11001,5",10,604,3,1010,打败山寨喽啰。,71323|31011,0,45004,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
112001,小二上酒,0,1,30,1,-1,5,110351|110351|110351|0|0|0|230352|230351|130351,-1,-1,80000,"72134,1|11001,5",5,604,99,1005,打败泼皮Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
112002,酒馆风波,0,1,30,1,-1,5,110351|110351|110351|0|0|0|230352|130351|230351,-1,-1,80000,"72134,1|11001,5",5,604,99,1005,打败泼皮Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
112003,大打出手,0,1,30,1,-1,5,110361|110361|210361|0|0|0|230362|130361|230361,-1,-1,81203,"72134,1|11001,5",5,605,99,1005,打败罗百万。,72134|72124,0,45004,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
112004,三碗不过岗,0,1,30,1,-1,5,110351|210351|110351|0|0|0|230352|130351|130351,-1,-1,80000,"72234,1|11001,5",5,605,99,1005,打败店小二Ⅰ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
112005,武松醉酒,0,1,30,1,-1,5,210351|110351|110351|0|0|0|230352|130351|130351,-1,-1,80000,"72234,1|11001,5",5,605,99,1005,打败店小二Ⅱ。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
112006,偏向虎山行,0,1,30,1,-1,5,0|0|0|0|430076|0|0|0|0,-1,-1,81206,"72234,1|11001,5",5,605,99,1005,打败酒店掌柜。,72234|72224,0,41013,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
112007,惊扰猎户,0,1,30,1,-1,5,110361|110361|0|120361|0|0|230361|130361|230361,-1,-1,80000,"72334,1|11001,5",5,605,99,1006,打败猎户。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
112008,冲突升级,0,1,30,1,-1,5,110361|110361|0|120361|0|0|130361|230361|230361,-1,-1,80000,"72334,1|11001,5",5,605,99,1006,打败猎户。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
112009,围猎风波,0,1,30,1,-1,5,110371|210371|0|120371|0|0|130371|230371|230372,-1,-1,81209,"72334,1|11001,5",5,605,99,1006,打败猎户头领。,72334|72324,0,41027,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
112010,精英 虎山行,0,2,30,1,-1,10,0|210371|210372|0|220371|220372|0|230371|230372,-1,-1,81213,"71421,1|11001,5",10,605,3,1006,打败酒店掌柜。,71421,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
112011,精英 猎户,0,2,30,1,-1,10,210371|210372|210373|0|0|0|230371|230371|230372,-1,-1,81214,"71422,1|11001,5",10,605,3,1006,打败猎户。,71422,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
112012,精英 争执,0,2,30,1,-1,10,0|210381|210382|0|0|220383|230382|230381|230383,-1,-1,81215,"71423,1|11001,5",10,605,3,1006,打败猎户。,71423|31020,0,42004,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
113001,卖梨纠纷,0,1,30,1,-1,5,110371|110371|0|220371|120371|0|130371|0|230371,-1,-1,80000,"72134,1|11001,5",5,605,99,1003,打败茶馆小二。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
113002,大打出手,0,1,30,1,-1,5,110371|110371|0|120371|220371|0|130371|0|230371,-1,-1,80000,"72134,1|11001,5",5,605,99,1004,打败茶馆小二。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
