id,name,lvl,qua,advLvl,mark,jobType,sexTyp,hp,atk,pdd,mdd,hit,miss,criPrb,criRes,criCoe,coeRes,resID,boss,tagTyp,atkTyp,atkID,a_sklID,p1_sklID,p2_sklID,p3_sklID,d_sklID,ctrPrb,speed,,
220693,ÑîÖ¾,1,1,1,0,2,1,191882,43949,7476,7476,1.2,0.05,0.11,0.05,1.5,0,41016,1,2,2,61016,62016,63016,-1,65016,-1,0.1,82,,
220701,Â¬¿¡Òå,1,1,1,0,2,1,208840,50312,8695,8695,1.3,0.11,0.12,0.083,1.5,0,41003,1,2,1,61003,62003,63003,-1,65003,-1,0.1,104,,
220702,ÁÖ³å,1,1,1,0,2,0,208840,50312,8695,8695,1.3,0.11,0.12,0.083,1.5,0,41004,1,3,1,61004,62004,63004,-1,65004,-1,0.1,104,,
220703,ÎäËÉ,1,1,1,0,2,0,208840,50312,8695,8695,1.3,0.11,0.12,0.083,1.5,0,41006,1,1,1,61006,62006,63006,-1,65006,-1,0.1,104,,
220711,Ê·½ø,1,1,1,0,2,0,235530,57708,10056,10056,1.3,0.11,0.12,0.083,1.5,0,41002,1,3,1,61002,62002,63002,-1,65002,-1,0.1,104,,
220712,ÈîÐ¡Æß,1,1,1,0,2,1,235530,57708,10056,10056,1.3,0.11,0.12,0.083,1.5,0,41009,1,2,1,61009,62009,63009,-1,65009,-1,0.1,104,,
220713,¹«ËïÊ¤,1,1,1,0,2,1,235530,57708,10056,10056,1.3,0.11,0.12,0.083,1.5,0,41013,1,1,2,61013,62013,63013,-1,65013,-1,0.1,104,,
220721,»¨ÈÙ,1,1,1,0,2,0,253552,62063,10777,10777,1.3,0.11,0.12,0.083,1.5,0,41014,1,2,2,61014,62014,63014,-1,65014,-1,0.1,106,,
220722,ÐìÄþ,1,1,1,0,2,1,253552,62063,10777,10777,1.3,0.11,0.12,0.083,1.5,0,41017,1,2,2,61017,62017,63017,-1,65017,-1,0.1,106,,
220723,²ñ½ø,1,1,1,0,2,0,253552,62063,10777,10777,1.3,0.11,0.12,0.083,1.5,0,41015,1,3,2,61015,62015,63015,-1,65015,-1,0.1,106,,
220731,Î÷ÃÅÇì,1,1,1,0,2,0,254096,62190,10801,10801,1.3,0.11,0.12,0.083,1.5,0,41023,1,3,2,61023,62023,63023,-1,65023,-1,0.1,106,,
220732,ºôÑÓ×Æ,1,1,1,0,4,0,254096,62190,10801,10801,1.3,0.11,0.12,0.083,1.5,0,41005,1,3,1,61005,62005,63005,-1,65005,-1,0.1,106,,
220733,ÁõÌÆ,1,1,1,0,4,1,254096,62190,10801,10801,1.3,0.11,0.12,0.083,1.5,0,41007,1,1,1,61007,62007,63007,-1,65007,-1,0.1,106,,
220741,Â³ÖÇÉî,1,1,1,0,4,0,257141,62898,10938,10938,1.3,0.11,0.12,0.083,1.5,0,41001,1,3,1,61001,62001,63001,-1,65001,-1,0.1,108,,
220742,À×ºá,1,1,1,0,4,0,257141,62898,10938,10938,1.3,0.11,0.12,0.083,1.5,0,41033,1,1,1,61033,62033,63033,-1,65033,-1,0.1,108,,
220743,Ë÷³¬,1,1,1,0,4,0,257141,62898,10938,10938,1.3,0.11,0.12,0.083,1.5,0,41032,1,1,2,61032,62032,63032,-1,65032,-1,0.1,108,,
220751,ÑîÖ¾,1,1,1,0,2,1,274844,67423,11730,11730,1.3,0.11,0.12,0.083,1.5,0,41016,1,2,2,61016,62016,63016,-1,65016,-1,0.1,108,,
220752,Â¬¿¡Òå,1,1,1,0,2,1,274844,67423,11730,11730,1.3,0.11,0.12,0.083,1.5,0,41003,1,2,1,61003,62003,63003,-1,65003,-1,0.1,108,,
220753,ºôÑÓ×Æ,1,1,1,0,4,0,274844,67423,11730,11730,1.3,0.11,0.12,0.083,1.5,0,41005,1,3,1,61005,62005,63005,-1,65005,-1,0.1,108,,
220761,ÁõÌÆ,1,1,1,0,4,1,284084,69538,12028,12028,1.3,0.11,0.12,0.083,1.5,0,41007,1,1,1,61007,62007,63007,-1,65007,-1,0.1,110,,
220762,Â³ÖÇÉî,1,1,1,0,4,0,284084,69538,12028,12028,1.3,0.11,0.12,0.083,1.5,0,41001,1,3,1,61001,62001,63001,-1,65001,-1,0.1,110,,
220763,À×ºá,1,1,1,0,4,0,284084,69538,12028,12028,1.3,0.11,0.12,0.083,1.5,0,41033,1,1,1,61033,62033,63033,-1,65033,-1,0.1,110,,
220771,Ë÷³¬,1,1,1,0,4,0,284642,69666,12053,12053,1.3,0.11,0.12,0.083,1.5,0,41032,1,1,2,61032,62032,63032,-1,65032,-1,0.1,110,,
220772,ÑîÖ¾,1,1,1,0,2,1,284642,69666,12053,12053,1.3,0.11,0.12,0.083,1.5,0,41016,1,2,2,61016,62016,63016,-1,65016,-1,0.1,110,,
220773,Â¬¿¡Òå,1,1,1,0,2,1,284642,69666,12053,12053,1.3,0.11,0.12,0.083,1.5,0,41003,1,2,1,61003,62003,63003,-1,65003,-1,0.1,110,,
220781,ÁÖ³å,1,1,1,0,2,0,287745,70384,12191,12191,1.3,0.11,0.12,0.083,1.5,0,41004,1,3,1,61004,62004,63004,-1,65004,-1,0.1,112,,
220782,ÎäËÉ,1,1,1,0,2,0,287745,70384,12191,12191,1.3,0.11,0.12,0.083,1.5,0,41006,1,1,1,61006,62006,63006,-1,65006,-1,0.1,112,,
220783,Ê·½ø,1,1,1,0,2,0,287745,70384,12191,12191,1.3,0.11,0.12,0.083,1.5,0,41002,1,3,1,61002,62002,63002,-1,65002,-1,0.1,112,,
220791,ÈîÐ¡Æß,1,1,1,0,2,1,288308,70514,12215,12215,1.3,0.11,0.12,0.083,1.5,0,41009,1,2,1,61009,62009,63009,-1,65009,-1,0.1,112,,
220792,¹«ËïÊ¤,1,1,1,0,2,1,288308,70514,12215,12215,1.3,0.11,0.12,0.083,1.5,0,41013,1,1,2,61013,62013,63013,-1,65013,-1,0.1,112,,
220793,»¨ÈÙ,1,1,1,0,2,0,288308,70514,12215,12215,1.3,0.11,0.12,0.083,1.5,0,41014,1,2,2,61014,62014,63014,-1,65014,-1,0.1,112,,
220801,ÐìÄþ,1,1,1,0,2,1,388154,98206,16678,16678,1.4,0.13,0.15,0.1,1.5,0,41017,1,2,2,61017,62017,63017,-1,65017,-1,0.1,122,,
220802,²ñ½ø,1,1,1,0,2,0,388154,98206,16678,16678,1.4,0.13,0.15,0.1,1.5,0,41015,1,3,2,61015,62015,63015,-1,65015,-1,0.1,122,,
220803,Î÷ÃÅÇì,1,1,1,0,2,0,388154,98206,16678,16678,1.4,0.13,0.15,0.1,1.5,0,41023,1,3,2,61023,62023,63023,-1,65023,-1,0.1,122,,
230011,µ¶±ø,1,1,1,0,2,0,592,182,62,62,1,0,0.08,0,1.2,0,42002,1,2,2,71002,-1,73002,-1,-1,-1,0.1,2,,
230012,µ¶±ø,1,1,1,0,2,0,592,182,62,62,1,0,0.08,0,1.2,0,42002,1,2,2,71002,-1,73002,-1,-1,-1,0.1,2,,
230013,µ¶±ø,1,1,1,0,2,0,592,182,62,62,1,0,0.08,0,1.2,0,42002,1,2,2,71002,-1,73002,-1,-1,-1,0.1,2,,
230021,ÑîÖ¾,1,1,1,0,2,1,750,224,74,74,1,0,0.08,0,1.2,0,41016,1,2,2,61016,62016,63016,-1,-1,-1,0.1,3,,
230022,Â¬¿¡Òå,1,1,1,0,2,1,750,224,74,74,1,0,0.08,0,1.2,0,41003,1,2,1,61003,62003,63003,-1,-1,-1,0.1,3,,
230023,Ç¹±ø1,1,1,1,0,0,0,750,224,74,74,1,0,0.08,0,1.2,0,42023,1,2,1,71001,-1,73001,-1,-1,-1,0,3,,
230031,Ç¹±ø2,1,1,1,0,0,0,772,230,75,75,1,0,0.08,0,1.2,0,42024,1,1,1,71001,-1,73001,-1,-1,-1,0,3,,
230032,Ç¹±ø3,1,1,1,0,0,0,772,230,75,75,1,0,0.08,0,1.2,0,42025,1,1,1,71001,-1,73001,-1,-1,-1,0,3,,
230033,ÈîÐ¡Æß,1,1,1,0,2,1,772,230,75,75,1,0,0.08,0,1.2,0,41009,1,2,1,61009,62009,63009,-1,-1,-1,0.1,3,,
230041,»¨ÈÙ,1,1,1,0,2,0,930,271,87,87,1,0,0.08,0,1.2,0,41014,1,2,2,61014,62014,63014,-1,-1,-1,0.1,4,,
230042,¿ø¼×µ¶±ø,1,1,1,0,4,0,930,271,87,87,1,0,0.08,0,1.2,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,4,,
230043,¿ø¼×µ¶±ø,1,1,1,0,4,0,930,271,87,87,1,0,0.08,0,1.2,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,4,,
230051,¿ø¼×µ¶±ø,1,1,1,0,4,0,1226,348,108,108,1,0,0.08,0,1.2,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,5,,
230052,Â³ÖÇÉî,1,1,1,0,4,0,1226,348,108,108,1,0,0.08,0,1.2,0,41001,1,3,1,61001,62001,63001,-1,-1,-1,0.1,5,,
230053,²¼ÒÂ,1,1,1,0,3,0,1226,348,108,108,1,0,0.08,0,1.2,0,42004,1,1,2,71004,-1,73004,-1,-1,-1,0.1,5,,
230061,²¼ÒÂ1,1,1,1,0,0,0,1641,463,143,143,1,0,0.08,0,1.2,0,42019,1,1,1,71004,-1,73004,-1,-1,-1,0,6,,
230062,²¼ÒÂ4,1,1,1,0,0,0,1641,463,143,143,1,0,0.08,0,1.2,0,42022,1,3,1,71004,-1,73004,-1,-1,-1,0,6,,
230063,ÎäËÉ,1,1,1,0,2,0,1641,463,143,143,1,0,0.08,0,1.2,0,41006,1,1,1,61006,62006,63006,-1,-1,-1,0.1,6,,
230071,ÈîÐ¡Æß,1,1,1,0,2,1,1690,475,146,146,1,0,0.08,0,1.2,0,41009,1,2,1,61009,62009,63009,-1,-1,-1,0.1,6,,
230072,ÀÏ·½ÕÉ,1,1,1,0,2,0,1690,475,146,146,1,0,0.08,0,1.2,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,6,,
230073,ÀîåÓ,1,1,1,0,1,1,1690,475,146,146,1,0,0.08,0,1.2,0,41008,1,1,1,61008,62008,63008,-1,-1,-1,0.1,6,,
230081,¹«ËïÊ¤,1,1,1,0,2,1,1893,529,161,161,1,0,0.08,0,1.2,0,41013,1,1,2,61013,62013,63013,-1,-1,-1,0.1,7,,
230082,ºôÑÓ×Æ,1,1,1,0,4,0,1893,529,161,161,1,0,0.08,0,1.2,0,41005,1,3,1,61005,62005,63005,-1,-1,-1,0.1,7,,
230083,ÁõÌÆ,1,1,1,0,4,1,1893,529,161,161,1,0,0.08,0,1.2,0,41007,1,1,1,61007,62007,63007,-1,-1,-1,0.1,7,,
230091,Â³ÖÇÉî,1,1,1,0,4,0,1966,549,167,167,1,0,0.08,0,1.2,0,41001,1,3,1,61001,62001,63001,-1,-1,-1,0.1,7,,
230092,ÀÏ·½ÕÉ,1,1,1,0,2,0,1966,549,167,167,1,0,0.08,0,1.2,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,7,,
230093,ºÍÉÐ,1,1,1,0,1,0,1966,549,167,167,1,0,0.08,0,1.2,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,7,,
230101,ÎäËÉ,1,1,1,0,2,0,2353,658,182,182,1,0,0.08,0,1.2,0,41006,1,1,1,61006,62006,63006,-1,-1,-1,0.1,8,,
230102,ÅË½ðÁ«,1,1,1,0,3,1,2353,658,182,182,1,0,0.08,0,1.2,0,41026,1,2,2,61026,62326,63026,-1,-1,-1,0.1,8,,
230103,Ê·½ø,1,1,1,0,2,0,2353,658,182,182,1,0,0.08,0,1.2,0,41002,1,3,1,61002,62002,63002,-1,-1,-1,0.1,8,,
230111,Â¬¿¡Òå,1,1,1,0,2,1,2418,676,187,187,1,0,0.08,0,1.2,0,41003,1,2,1,61003,62003,63003,-1,-1,-1,0.1,8,,
230112,ÎäËÉ,1,1,1,0,2,0,2418,676,187,187,1,0,0.08,0,1.2,0,41006,1,1,1,61006,62006,63006,-1,-1,-1,0.1,8,,
230113,ºÍÉÐ,1,1,1,0,1,0,2418,676,187,187,1,0,0.08,0,1.2,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,8,,
230121,ºôÑÓ×Æ,1,1,1,0,4,0,2665,741,203,203,1,0,0.08,0,1.2,0,41005,1,3,1,61005,62005,63005,-1,-1,-1,0.1,9,,
230122,ÁõÌÆ,1,1,1,0,4,1,2665,741,203,203,1,0,0.08,0,1.2,0,41007,1,1,1,61007,62007,63007,-1,-1,-1,0.1,9,,
230123,¹«ËïÊ¤,1,1,1,0,2,1,2665,741,203,203,1,0,0.08,0,1.2,0,41013,1,1,2,61013,62013,63013,-1,-1,-1,0.1,9,,
230131,²ñ½ø,1,1,1,0,2,0,2714,753,206,206,1,0,0.08,0,1.2,0,41015,1,3,2,61015,62015,63015,-1,-1,-1,0.1,9,,
230132,ÑîÖ¾,1,1,1,0,2,1,2714,753,206,206,1,0,0.08,0,1.2,0,41016,1,2,2,61016,62016,63016,-1,-1,-1,0.1,9,,
230133,ÁÖ³å,1,1,1,0,2,0,2714,753,206,206,1,0,0.08,0,1.2,0,41004,1,3,1,61004,62004,63004,-1,-1,-1,0.1,9,,
230141,»¨ÈÙ,1,1,1,0,2,0,2977,822,224,224,1,0,0.08,0,1.2,0,41014,1,2,2,61014,62014,63014,-1,-1,-1,0.1,10,,
230142,²ñ½ø,1,1,1,0,2,0,2977,822,224,224,1,0,0.08,0,1.2,0,41015,1,3,2,61015,62015,63015,-1,-1,-1,0.1,10,,
230143,ÑîÖ¾,1,1,1,0,2,1,2977,822,224,224,1,0,0.08,0,1.2,0,41016,1,2,2,61016,62016,63016,-1,-1,-1,0.1,10,,
230151,»¨ÈÙ,1,1,1,0,2,0,3458,973,272,272,1,0,0.08,0,1.2,0,41014,1,2,2,61014,62014,63014,-1,-1,-1,0.1,10,,
230152,²ñ½ø,1,1,1,0,2,0,3458,973,272,272,1,0,0.08,0,1.2,0,41015,1,3,2,61015,62015,63015,-1,-1,-1,0.1,10,,
230153,ºôÑÓ×Æ,1,1,1,0,4,0,3458,973,272,272,1,0,0.08,0,1.2,0,41005,1,3,1,61005,62005,63005,-1,-1,-1,0.1,10,,
230161,ÁõÌÆ,1,1,1,0,4,1,3768,1056,294,294,1,0,0.08,0,1.2,0,41007,1,1,1,61007,62007,63007,-1,-1,-1,0.1,11,,
230162,Â³ÖÇÉî,1,1,1,0,4,0,3768,1056,294,294,1,0,0.08,0,1.2,0,41001,1,3,1,61001,62001,63001,-1,-1,-1,0.1,11,,
230163,ÑîÖ¾,1,1,1,0,2,1,3768,1056,294,294,1,0,0.08,0,1.2,0,41016,1,2,2,61016,62016,63016,-1,-1,-1,0.1,11,,
230171,»¨ÈÙ,1,1,1,0,2,0,3821,1070,297,297,1,0,0.08,0,1.2,0,41014,1,2,2,61014,62014,63014,-1,-1,-1,0.1,11,,
230172,ÁÖ³å,1,1,1,0,2,0,3821,1070,297,297,1,0,0.08,0,1.2,0,41004,1,3,1,61004,62004,63004,-1,-1,-1,0.1,11,,
230173,¿ø¼×µ¶±ø,1,1,1,0,4,0,3821,1070,297,297,1,0,0.08,0,1.2,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,11,,
230181,´øµ¶¼Ò¶¡,1,1,1,0,2,0,6645,1858,516,516,1,0,0.08,0,1.2,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,14,,
230182,¿ø¼×µ¶±ø,1,1,1,0,4,0,6645,1858,516,516,1,0,0.08,0,1.2,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,14,,
230183,»¨ÈÙ,1,1,1,0,2,0,6645,1858,516,516,1,0,0.08,0,1.2,0,41014,1,2,2,61014,62014,63014,-1,-1,-1,0.1,14,,
230191,²ñ½ø,1,1,1,0,2,0,6732,1880,522,522,1,0,0.08,0,1.2,0,41015,1,3,2,61015,62015,63015,-1,-1,-1,0.1,14,,
230192,ºÍÉÐ,1,1,1,0,1,0,6732,1880,522,522,1,0,0.08,0,1.2,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,14,,
230193,Í­ÈËºÍÉÐ,1,1,1,0,1,0,6732,1880,522,522,1,0,0.08,0,1.2,0,42007,1,1,1,71007,-1,73007,-1,-1,-1,0.1,14,,
230201,ÀîÊ¦Ê¦,1,1,1,0,3,1,9393,4121,542,542,1,0.01,0.09,0.02,1.3,0,41027,1,3,2,61027,62027,63027,-1,-1,-1,0.1,17,,
230202,ºÍÉÐ2,1,1,1,0,0,0,9393,4121,542,542,1,0.01,0.09,0.02,1.3,0,42016,1,3,2,71006,-1,73006,-1,-1,-1,0,17,,
230203,ºÍÉÐ3,1,1,1,0,0,0,9393,4121,542,542,1,0.01,0.09,0.02,1.3,0,42017,1,2,2,71006,-1,73006,-1,-1,-1,0,17,,
230211,ÅË½ðÁ«,1,1,1,0,3,1,9506,4168,548,548,1,0.01,0.09,0.02,1.3,0,41026,1,2,2,61026,62326,63026,-1,-1,-1,0.1,17,,
230212,²¼ÒÂ3,1,1,1,0,0,0,9506,4168,548,548,1,0.01,0.09,0.02,1.3,0,42021,1,3,1,71004,-1,73004,-1,-1,-1,0,17,,
230213,²¼ÒÂ2,1,1,1,0,0,0,9506,4168,548,548,1,0.01,0.09,0.02,1.3,0,42020,1,2,1,71004,-1,73004,-1,-1,-1,0,17,,
230221,ÈîÐ¡Îå,1,1,1,0,2,1,9918,4338,568,568,1,0.01,0.09,0.02,1.3,0,41020,1,2,2,61020,62020,63020,-1,-1,-1,0.1,18,,
230222,ºÍÉÐ,1,1,1,0,1,0,9918,4338,568,568,1,0.01,0.09,0.02,1.3,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,18,,
230223,ºÍÉÐ,1,1,1,0,1,0,9918,4338,568,568,1,0.01,0.09,0.02,1.3,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,18,,
230231,ºÍÉÐ,1,1,1,0,1,0,10037,4384,574,574,1,0.01,0.09,0.02,1.3,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,18,,
230232,ÀÏ·½ÕÉ,1,1,1,0,2,0,10037,4384,574,574,1,0.01,0.09,0.02,1.3,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,18,,
230233,ºÍÉÐ,1,1,1,0,1,0,10037,4384,574,574,1,0.01,0.09,0.02,1.3,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,18,,
230241,²¼ÒÂ,1,1,1,0,3,0,10482,4567,596,596,1,0.01,0.09,0.02,1.3,0,42004,1,1,2,71004,-1,73004,-1,-1,-1,0.1,19,,
230242,ÀîÊ¦Ê¦,1,1,1,0,3,1,10482,4567,596,596,1,0.01,0.09,0.02,1.3,0,41027,1,3,2,61027,62027,63027,-1,-1,-1,0.1,19,,
230243,²¼ÒÂ1,1,1,1,0,0,0,10482,4567,596,596,1,0.01,0.09,0.02,1.3,0,42019,1,1,1,71004,-1,73004,-1,-1,-1,0,19,,
230251,ºÍÉÐ,1,1,1,0,1,0,10598,4613,601,601,1,0.01,0.09,0.02,1.3,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,19,,
230252,ÅË½ðÁ«,1,1,1,0,3,1,10598,4613,601,601,1,0.01,0.09,0.02,1.3,0,41026,1,2,2,61026,62326,63026,-1,-1,-1,0.1,19,,
230253,²¼ÒÂ1,1,1,1,0,0,0,10598,4613,601,601,1,0.01,0.09,0.02,1.3,0,42019,1,1,1,71004,-1,73004,-1,-1,-1,0,19,,
230261,²¼ÒÂ,1,1,1,0,3,0,11045,4797,623,623,1,0.01,0.09,0.02,1.3,0,42004,1,1,2,71004,-1,73004,-1,-1,-1,0.1,20,,
230262,ÈîÐ¡Îå,1,1,1,0,2,1,11045,4797,623,623,1,0.01,0.09,0.02,1.3,0,41020,1,2,2,61020,62020,63020,-1,-1,-1,0.1,20,,
230263,ºÍÉÐ1,1,1,1,0,0,0,11045,4797,623,623,1,0.01,0.09,0.02,1.3,0,42015,1,3,2,71006,-1,73006,-1,-1,-1,0,20,,
230271,ºÍÉÐ2,1,1,1,0,0,0,11162,4844,629,629,1,0.01,0.09,0.02,1.3,0,42016,1,3,2,71006,-1,73006,-1,-1,-1,0,20,,
230272,ºÍÉÐ3,1,1,1,0,0,0,11162,4844,629,629,1,0.01,0.09,0.02,1.3,0,42017,1,2,2,71006,-1,73006,-1,-1,-1,0,20,,
230273,ÀÏ·½ÕÉ,1,1,1,0,2,0,11162,4844,629,629,1,0.01,0.09,0.02,1.3,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,20,,
230281,ºÍÉÐ,1,1,1,0,1,0,11954,5197,675,675,1,0.01,0.09,0.02,1.3,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,22,,
230282,ºÍÉÐ,1,1,1,0,1,0,11954,5197,675,675,1,0.01,0.09,0.02,1.3,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,22,,
230283,ÀîÊ¦Ê¦,1,1,1,0,3,1,11954,5197,675,675,1,0.01,0.09,0.02,1.3,0,41027,1,3,2,61027,62027,63027,-1,-1,-1,0.1,22,,
230291,ºÍÉÐ1,1,1,1,0,0,0,12072,5245,681,681,1,0.01,0.09,0.02,1.3,0,42015,1,3,2,71006,-1,73006,-1,-1,-1,0,22,,
230292,ºÍÉÐ2,1,1,1,0,0,0,12072,5245,681,681,1,0.01,0.09,0.02,1.3,0,42016,1,3,2,71006,-1,73006,-1,-1,-1,0,22,,
230293,ÅË½ðÁ«,1,1,1,0,3,1,12072,5245,681,681,1,0.01,0.09,0.02,1.3,0,41026,1,2,2,61026,62326,63026,-1,-1,-1,0.1,22,,
230301,²¼ÒÂ4,1,1,1,0,0,0,20823,7714,870,870,1,0.02,0.1,0.03,1.35,0,42022,1,3,1,71004,-1,73004,-1,-1,-1,0,23,,
230302,²¼ÒÂ3,1,1,1,0,0,0,20823,7714,870,870,1,0.02,0.1,0.03,1.35,0,42021,1,3,1,71004,-1,73004,-1,-1,-1,0,23,,
230303,ÈîÐ¡Îå,1,1,1,0,2,1,20823,7714,870,870,1,0.02,0.1,0.03,1.35,0,41020,1,2,2,61020,62020,63020,-1,-1,-1,0.1,23,,
230311,Î×Ò½,1,1,1,0,0,0,22167,8272,944,944,1,0.02,0.1,0.03,1.35,0,42013,1,1,2,71013,-1,73013,-1,-1,-1,0,23,,
230312,ºÍÉÐ,1,1,1,0,1,0,22167,8272,944,944,1,0.02,0.1,0.03,1.35,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,23,,
230313,ºÍÉÐ3,1,1,1,0,0,0,22167,8272,944,944,1,0.02,0.1,0.03,1.35,0,42017,1,2,2,71006,-1,73006,-1,-1,-1,0,23,,
230321,ÀÏ·½ÕÉ,1,1,1,0,2,0,22806,8500,970,970,1,0.02,0.1,0.03,1.35,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,24,,
230322,ºÍÉÐ1,1,1,1,0,0,0,22806,8500,970,970,1,0.02,0.1,0.03,1.35,0,42015,1,3,2,71006,-1,73006,-1,-1,-1,0,24,,
230323,ºÍÉÐ2,1,1,1,0,0,0,22806,8500,970,970,1,0.02,0.1,0.03,1.35,0,42016,1,3,2,71006,-1,73006,-1,-1,-1,0,24,,
230331,ºÍÉÐ3,1,1,1,0,0,0,22961,8556,977,977,1,0.02,0.1,0.03,1.35,0,42017,1,2,2,71006,-1,73006,-1,-1,-1,0,24,,
230332,ÀîÊ¦Ê¦,1,1,1,0,3,1,22961,8556,977,977,1,0.02,0.1,0.03,1.35,0,41027,1,3,2,61027,62027,63027,-1,-1,-1,0.1,24,,
230333,ºÍÉÐ,1,1,1,0,1,0,22961,8556,977,977,1,0.02,0.1,0.03,1.35,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,24,,
230341,²¼ÒÂ2,1,1,1,0,0,0,25007,9359,1076,1076,1,0.02,0.1,0.03,1.35,0,42020,1,2,1,71004,-1,73004,-1,-1,-1,0,25,,
230342,ÅË½ðÁ«,1,1,1,0,3,1,25007,9359,1076,1076,1,0.02,0.1,0.03,1.35,0,41026,1,2,2,61026,62326,63026,-1,-1,-1,0.1,25,,
230343,ÈîÐ¡Æß,1,1,1,0,2,1,25007,9359,1076,1076,1,0.02,0.1,0.03,1.35,0,41009,1,2,1,61009,62009,63009,-1,-1,-1,0.1,25,,
230351,ÈîÐ¡Îå,1,1,1,0,2,1,29908,11242,1343,1343,1,0.02,0.1,0.03,1.35,0,41020,1,2,2,61020,62020,63020,-1,-1,-1,0.1,25,,
230352,ºÍÉÐ,1,1,1,0,1,0,29908,11242,1343,1343,1,0.02,0.1,0.03,1.35,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,25,,
230353,ºÍÉÐ,1,1,1,0,1,0,29908,11242,1343,1343,1,0.02,0.1,0.03,1.35,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,25,,
230361,Î×Ò½1,1,1,1,0,0,0,33394,12528,1493,1493,1,0.02,0.1,0.03,1.35,0,42014,1,2,2,71013,-1,73013,-1,-1,-1,0,26,,
230362,ÀÏ·½ÕÉ,1,1,1,0,2,0,33394,12528,1493,1493,1,0.02,0.1,0.03,1.35,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,26,,
230363,ºÍÉÐ,1,1,1,0,1,0,33394,12528,1493,1493,1,0.02,0.1,0.03,1.35,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,26,,
230371,ºÍÉÐ1,1,1,1,0,0,0,33552,12584,1499,1499,1,0.02,0.1,0.03,1.35,0,42015,1,3,2,71006,-1,73006,-1,-1,-1,0,26,,
230372,ÀîÊ¦Ê¦,1,1,1,0,3,1,33552,12584,1499,1499,1,0.02,0.1,0.03,1.35,0,41027,1,3,2,61027,62027,63027,-1,-1,-1,0.1,26,,
230373,ºÍÉÐ2,1,1,1,0,0,0,33552,12584,1499,1499,1,0.02,0.1,0.03,1.35,0,42016,1,3,2,71006,-1,73006,-1,-1,-1,0,26,,
230381,Ê·½ø,1,1,1,0,2,0,35234,13216,1573,1573,1,0.02,0.1,0.03,1.35,0,41002,1,3,1,61002,62002,63002,-1,-1,-1,0.1,28,,
230382,ÅË½ðÁ«,1,1,1,0,3,1,35234,13216,1573,1573,1,0.02,0.1,0.03,1.35,0,41026,1,2,2,61026,62326,63026,-1,-1,-1,0.1,28,,
230383,²¼ÒÂ,1,1,1,0,3,0,35234,13216,1573,1573,1,0.02,0.1,0.03,1.35,0,42004,1,1,2,71004,-1,73004,-1,-1,-1,0.1,28,,
230391,²¼ÒÂ1,1,1,1,0,0,0,35399,13272,1579,1579,1,0.02,0.1,0.03,1.35,0,42019,1,1,1,71004,-1,73004,-1,-1,-1,0,28,,
230392,ÈîÐ¡Îå,1,1,1,0,2,1,35399,13272,1579,1579,1,0.02,0.1,0.03,1.35,0,41020,1,2,2,61020,62020,63020,-1,-1,-1,0.1,28,,
230393,ºÍÉÐ1,1,1,1,0,0,0,35399,13272,1579,1579,1,0.02,0.1,0.03,1.35,0,42015,1,3,2,71006,-1,73006,-1,-1,-1,0,28,,
230401,ºÍÉÐ2,1,1,1,0,0,0,37007,14103,1652,1652,1.1,0.04,0.11,0.04,1.4,0,42016,1,3,2,71006,-1,73006,-1,-1,-1,0,37,,
230402,ÑîÖ¾,1,1,1,0,2,1,37007,14103,1652,1652,1.1,0.04,0.11,0.04,1.4,0,41016,1,2,2,61016,62016,63016,-1,-1,-1,0.1,37,,
230403,ÀÏ·½ÕÉ,1,1,1,0,2,0,37007,14103,1652,1652,1.1,0.04,0.11,0.04,1.4,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,37,,
