id,hero,type,level,iniHp,groHp,iniAtk,groAtk,iniPdd,groPdd,iniMdd,groMdd,iniHpCoe,groHpCoe,iniAtkCoe,groAtkCoe,iniPddCoe,groPddCoe,iniMddCoe,groMddCoe,mat1Id,amount1,mat2Id,amount2,mat3Id,amount3,icon,name,fate,skill,skillDes,gold
4103215,41032,1,5,9000,49.35,0,0,0,0,1200,7.3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103220,41032,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,22003,鱼鳞甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4103221,41032,2,1,2250,4.95,0,0,300,0.7,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4103222,41032,2,2,3937.5,11.5,0,0,525,1.7,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4103223,41032,2,3,5625,21.4,0,0,750,3.2,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4103224,41032,2,4,7312.5,32.9,0,0,975,4.9,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4103225,41032,2,5,9000,49.35,0,0,1200,7.3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103230,41032,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,1,-1,-1,74023,金蘸斧,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,0
4103231,41032,3,1,0,0,875,1.9,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,1,-1,-1,73023,裂地金蘸斧,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,100
4103232,41032,3,2,0,0,1531,4.5,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,1,-1,-1,73023,裂地金蘸斧,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,150
4103233,41032,3,3,0,0,2187,8.3,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,1,-1,-1,73023,裂地金蘸斧,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,200
4103234,41032,3,4,0,0,2843,12.8,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,-1,1,-1,-1,73023,裂地金蘸斧,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,250
4103235,41032,3,5,0,0,3500,19.2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,73023,裂地金蘸斧,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,300
4103240,41032,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,24003,珍珠吊坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4103241,41032,4,1,4500,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4103242,41032,4,2,7875,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4103243,41032,4,3,11250,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4103244,41032,4,4,14625,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4103245,41032,4,5,18000,98.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103250,41032,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73005,1,-1,-1,25003,爪黄飞电,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,0
4103251,41032,5,1,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,0,0,73000,4,73005,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,200
4103252,41032,5,2,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,0,0,73000,8,73005,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4103253,41032,5,3,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,0,0,73000,16,73005,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,400
4103254,41032,5,4,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,0,0,73000,32,73005,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,500
4103255,41032,5,5,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4103260,41032,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73007,1,-1,-1,26003,司马法,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,0
4103261,41032,6,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,73000,4,73007,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,200
4103262,41032,6,2,0,0,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,73000,8,73007,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4103263,41032,6,3,0,0,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,73000,16,73007,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,400
4103264,41032,6,4,0,0,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,73000,32,73007,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,500
4103265,41032,6,5,0,0,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,-1,-1,-1,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4103310,41033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,21003,冲天冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4103311,41033,1,1,2250,4.95,0,0,0,0,300,0.7,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4103312,41033,1,2,3937.5,11.5,0,0,0,0,525,1.7,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4103313,41033,1,3,5625,21.4,0,0,0,0,750,3.2,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4103314,41033,1,4,7312.5,32.9,0,0,0,0,975,4.9,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4103315,41033,1,5,9000,49.35,0,0,0,0,1200,7.3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103320,41033,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,22003,鱼鳞甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4103321,41033,2,1,2250,4.95,0,0,300,0.7,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4103322,41033,2,2,3937.5,11.5,0,0,525,1.7,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4103323,41033,2,3,5625,21.4,0,0,750,3.2,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4103324,41033,2,4,7312.5,32.9,0,0,975,4.9,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4103325,41033,2,5,9000,49.35,0,0,1200,7.3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103330,41033,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,1,-1,-1,74016,雷云刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,0
4103331,41033,3,1,0,0,875,1.9,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,1,-1,-1,73016,出云雷鸣刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,100
4103332,41033,3,2,0,0,1531,4.5,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,1,-1,-1,73016,出云雷鸣刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,150
4103333,41033,3,3,0,0,2187,8.3,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,1,-1,-1,73016,出云雷鸣刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,200
4103334,41033,3,4,0,0,2843,12.8,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,-1,1,-1,-1,73016,出云雷鸣刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,250
4103335,41033,3,5,0,0,3500,19.2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,73016,出云雷鸣刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,300
4103340,41033,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,24003,珍珠吊坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4103341,41033,4,1,4500,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4103342,41033,4,2,7875,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4103343,41033,4,3,11250,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4103344,41033,4,4,14625,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4103345,41033,4,5,18000,98.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103350,41033,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73001,1,-1,-1,25003,爪黄飞电,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,0
4103351,41033,5,1,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,0,0,73000,4,73001,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,200
4103352,41033,5,2,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,0,0,73000,8,73001,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4103353,41033,5,3,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,0,0,73000,16,73001,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,400
4103354,41033,5,4,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,0,0,73000,32,73001,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,500
4103355,41033,5,5,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4103360,41033,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73012,1,-1,-1,26003,司马法,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,0
4103361,41033,6,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,73000,4,73012,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,200
4103362,41033,6,2,0,0,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,73000,8,73012,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4103363,41033,6,3,0,0,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,73000,16,73012,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,400
4103364,41033,6,4,0,0,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,73000,32,73012,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,500
4103365,41033,6,5,0,0,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,-1,-1,-1,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4103410,41034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,21003,冲天冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4103411,41034,1,1,2250,4.95,0,0,0,0,300,0.7,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4103412,41034,1,2,3937.5,11.5,0,0,0,0,525,1.7,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4103413,41034,1,3,5625,21.4,0,0,0,0,750,3.2,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4103414,41034,1,4,7312.5,32.9,0,0,0,0,975,4.9,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4103415,41034,1,5,9000,49.35,0,0,0,0,1200,7.3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103420,41034,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,22003,鱼鳞甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4103421,41034,2,1,2250,4.95,0,0,300,0.7,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4103422,41034,2,2,3937.5,11.5,0,0,525,1.7,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4103423,41034,2,3,5625,21.4,0,0,750,3.2,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4103424,41034,2,4,7312.5,32.9,0,0,975,4.9,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4103425,41034,2,5,9000,49.35,0,0,1200,7.3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103430,41034,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,1,-1,-1,74019,雁翎刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,0
4103431,41034,3,1,0,0,875,1.9,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,1,-1,-1,73019,秋水雁翎刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,100
4103432,41034,3,2,0,0,1531,4.5,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,1,-1,-1,73019,秋水雁翎刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,150
4103433,41034,3,3,0,0,2187,8.3,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,1,-1,-1,73019,秋水雁翎刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,200
4103434,41034,3,4,0,0,2843,12.8,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,-1,1,-1,-1,73019,秋水雁翎刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,250
4103435,41034,3,5,0,0,3500,19.2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,73019,秋水雁翎刀,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,300
4103440,41034,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,24003,珍珠吊坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4103441,41034,4,1,4500,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4103442,41034,4,2,7875,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4103443,41034,4,3,11250,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4103444,41034,4,4,14625,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4103445,41034,4,5,18000,98.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103450,41034,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73005,1,-1,-1,25003,爪黄飞电,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,0
4103451,41034,5,1,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,0,0,73000,4,73005,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,200
4103452,41034,5,2,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,0,0,73000,8,73005,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4103453,41034,5,3,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,0,0,73000,16,73005,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,400
4103454,41034,5,4,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,0,0,73000,32,73005,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,500
4103455,41034,5,5,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4103460,41034,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73012,1,-1,-1,26003,司马法,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,0
4103461,41034,6,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,73000,4,73012,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,200
4103462,41034,6,2,0,0,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,73000,8,73012,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4103463,41034,6,3,0,0,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,73000,16,73012,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,400
4103464,41034,6,4,0,0,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,73000,32,73012,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,500
4103465,41034,6,5,0,0,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,-1,-1,-1,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4103510,41035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,21003,冲天冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4103511,41035,1,1,2250,4.95,0,0,0,0,300,0.7,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4103512,41035,1,2,3937.5,11.5,0,0,0,0,525,1.7,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4103513,41035,1,3,5625,21.4,0,0,0,0,750,3.2,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4103514,41035,1,4,7312.5,32.9,0,0,0,0,975,4.9,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4103515,41035,1,5,9000,49.35,0,0,0,0,1200,7.3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103520,41035,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,22003,鱼鳞甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4103521,41035,2,1,2250,4.95,0,0,300,0.7,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4103522,41035,2,2,3937.5,11.5,0,0,525,1.7,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4103523,41035,2,3,5625,21.4,0,0,750,3.2,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4103524,41035,2,4,7312.5,32.9,0,0,975,4.9,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4103525,41035,2,5,9000,49.35,0,0,1200,7.3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4103530,41035,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,1,-1,-1,74037,旧武器,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,0
4103531,41035,3,1,0,0,875,1.9,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,1,-1,-1,73037,新武器,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,100
4103532,41035,3,2,0,0,1531,4.5,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,1,-1,-1,73037,新武器,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,150
4103533,41035,3,3,0,0,2187,8.3,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,1,-1,-1,73037,新武器,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,200
